Character ID,Character Name,Character Type,Parent ID,State ID,State Name,State Description
55,Pod hairs,discrete,,113,Pod hairs present,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/10652?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#pod-hairs-present","type":2}]
55,Pod hairs,discrete,,114,Pod hairs absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28650?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#pod-hairs-absent","type":2}]
56,Seed orientation (in pods),discrete,,115,Longitudinal,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/39757?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#longitudinal","type":2}]
56,Seed orientation (in pods),discrete,,116,Oblique,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/10652?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#oblique","type":2}]
56,Seed orientation (in pods),discrete,,117,Transverse,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/124408?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#transverse","type":2}]
57,Funicle,discrete,,118,Half or more encircling seed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/126860?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#half-or-more-encircling-the-seed","type":2}]
57,Funicle,discrete,,119,Not encircling seed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/16470?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#not-encircling-the-seed","type":2}]
58,Aril development,discrete,,120,Well developed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/36293?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#well-developed","type":2}]
58,Aril development,discrete,,121,Poorly developed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/16470?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#poorly-developed","type":2}]
58,Aril development,discrete,,122,Aril absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/29042?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/acacia#aril-absent","type":2}]
59,Occurrence,discrete,,123,Snowfields,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/snowfields","type":2}]
59,Occurrence,discrete,,124,Wilsons Promontory,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wilsons-promontory","type":2}]
59,Occurrence,discrete,,125,Murray Mallee,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/murray-mallee","type":2}]
59,Occurrence,discrete,,126,Wannon,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wannon","type":2}]
59,Occurrence,discrete,,127,Riverina,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/riverina","type":2}]
59,Occurrence,discrete,,128,Gippsland Plain,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/gippsland-plain","type":2}]
59,Occurrence,discrete,,129,East Gippsland,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/east-gippsland","type":2}]
59,Occurrence,discrete,,130,Eastern Highlands,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/eastern-highlands","type":2}]
59,Occurrence,discrete,,131,Midlands,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/midlands","type":2}]
59,Occurrence,discrete,,132,Victorian Volcanic Plain,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/victorian-volcanic-plain","type":2}]
59,Occurrence,discrete,,133,Grampians,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/grampians","type":2}]
59,Occurrence,discrete,,134,Wimmera,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wimmera","type":2}]
59,Occurrence,discrete,,135,Lowan Mallee,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/lowan-mallee","type":2}]
59,Occurrence,discrete,,136,Otway Plain,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/otway-plain","type":2}]
59,Occurrence,discrete,,137,Otway Range,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/otway-range","type":2}]
59,Occurrence,discrete,,138,Gippsland Highlands,[{"caption":"Information","path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/gippsland-highlands","type":2}]
60,mm long,numeric,8,,,
61,mm wide,numeric,9,,,
62,per whorl,numeric,12,,,
63,glands,numeric,22,,,
64,mm above pulvinus or base,numeric,23,,,
65,mm long,numeric,25,,,
66,mm long,numeric,26,,,
67,pairs,numeric,27,,,
68,mm long,numeric,28,,,
69,glands (Petiole gland number),numeric,30,,,
70,pairs of leaflets,numeric,34,,,
71,mm long,numeric,35,,,
72,mm wide,numeric,36,,,
73,Flowers per head,numeric,46,,,
74,mm long,numeric,47,,,
75,mm long,numeric,49,,,
76,merous,numeric,51,,,
77,mm wide,numeric,53,,,
