Character ID,Entity ID,Min Value,Max Value,Other Values
85,54,1,5.5,5.5;14;14
85,55,1,3,3;4;4
85,56,1,3.3,3.3;10.5;10.5
85,57,1,8,8;12.5;12.5
85,58,1,3.5,3.5;8.5;8.5
85,59,1,4.5,4.5;12;12
85,60,1,4.5,4.5;10;10
85,61,1,2,2;4;4
85,62,1,6,6;15;15
85,63,1,7.8,7.8;17.2;17.2
85,64,1,4,4;10.5;10.5
85,65,1,1.5,1.5;7;7
85,66,1,4,4;10;10
85,67,1,3,3;11.5;11.5
85,68,1,3,3;11.5;11.5
85,69,1,3,3;11.5;11.5
85,70,1,3,3;11.5;11.5
85,71,1,7,7;15;15
85,72,1,4,4;8;8
85,73,1,3.5,3.5;10;10
85,74,1,4,4;8;8
85,75,1,3,3;8;8
85,76,1,3.3,3.3;9;9
85,77,1,5,5;12;12
85,78,1,2.8,2.8;9;9
85,79,1,5,5;8;8
85,80,1,1,1;3;3
85,81,1,3.5,3.5;8.5;8.5
85,82,1,4,4;15;15
85,83,1,1.5,1.5;4.5;6
85,84,1,3,3;9;9
85,85,1,3,3;8;8
85,86,1,4.5,4.5;9;9
85,87,1,4.5,4.5;10;10
85,88,1,3,3;8.5;9
85,89,1,5.5,5.5;10;10
85,90,1,3.5,3.5;12;12
85,91,1,9,9;20;20
85,92,1,3,3;8;8
85,93,1,4.8,4.8;10.3;10.3
85,94,1,3,3;8;8
85,95,1,2.5,2.5;10.5;10.5
85,96,1,4,4;10;10
85,97,1,2,2;8;8
85,98,1,2.5,2.5;6.5;6.5
85,99,1,6,6;15;15
85,100,1,6.5,6.5;11.5;11.5
85,101,1,8,8;13;13
85,102,1,5.5,5.5;13.5;13.5
85,103,1,4.8,4.8;7.5;7.5
85,104,1,6.5,6.5;11;18
85,105,1,2.5,2.5;9;9
85,106,1,6,6;21;21
85,107,1,4,4;14;14
85,108,1,1.8,1.8;8;8
85,109,1,5.5,5.5;11;11
85,110,1,3,3;8.5;8.5
85,111,1,3,3;7.5;7.5
85,112,1,4.4,4.4;17;17
85,113,1,5.2,5.2;12;12
85,114,1,2.5,2.5;7.5;7.5
85,115,1,2.5,2.5;11;11
85,116,1,4.4,4.4;17;17
85,117,1,4,4;8.5;8.5
85,118,1,4,4;8.5;8.5
85,119,1,4,4;10;10
85,120,1,2,2;6;6
85,121,1,4.5,4.5;5.8;5.8
85,122,1,4,4;15;15
85,123,1,5.5,5.5;9;9
85,124,1,3,3;13;13
85,125,1,3.3,3.3;10;10
85,126,1,3.3,3.3;10;10
85,127,1,5.5,5.5;12;12
85,128,1,2,2;6;6
85,129,1,2.5,2.5;9;9
85,130,1,5,5;12;12
85,131,1,1,1;3.5;3.5
85,132,1,5,5;16;16
85,133,1,5.5,5.5;7;7
85,134,1,3,3;9.5;9.5
85,135,1,6,6;17;17
85,136,1,3.5,3.5;8;8
85,137,1,4,5;11;11
85,138,1,4,4;8;8
85,139,1,2,2;8;8
85,140,1,4.5,4.5;9;9
85,141,1,3.8,3.8;10;10
85,142,1,2,2;8;8
85,143,1,4,4;8;8
85,144,1,5,5;8;8
85,145,1,5,5;9;9
85,146,1,4,4;11;11
85,147,1,6,6;10.8;10.8
85,148,1,2.5,2.5;10.5;10.5
85,149,1,4,4;8.5;8.5
85,150,1,3,3;8.5;8.5
85,151,1,3,3;8;8
85,152,1,2.5,2.5;9;9
85,153,1,4.5,4.5;9.5;9.5
85,154,1,4,4;10;10
85,155,1,6.4,6.4;8.5;8.5
85,156,1,3,3;8;8
85,157,1,8,8;18;18
85,158,1,2.5,2.5;6.5;6.5
85,159,1,4,4;9;9
86,1,1,2.5,2.5;6.5;6.5
86,2,1,2,2;5;5
86,3,1,4.5,4.5;8;8
86,4,1,3,3;5.2;5.2
86,5,1,3,3;7.5;7.5
86,6,1,2,2;5;5
86,7,1,1.5,1.5;3;3
86,8,1,3.5,3.5;9;9
86,9,1,5,5;10;10
86,10,1,2.5,2.5;5.2;5.2
86,11,1,2.5,2.5;4.5;4.5
86,12,1,1.5,1.5;5.5;5.5
86,13,1,3,3;4;4
86,14,1,1.4,1.4;2.7;2.7
86,15,1,0.9,1;3.5;3.5
86,16,1,4,4;6;6
86,17,1,2,2;4;4
86,18,1,3.9,3.9;8;8
86,19,1,3,3;5;5
86,20,1,2,2;4;4
86,21,1,1.3,1.3;7.5;7.5
86,22,1,2.5,2.5;6.5;6.5
86,23,1,3.3,3.3;10;10
86,24,1,1.8,1.8;3.3;3.3
86,25,1,2.4,2.4;5.8;5.8
86,26,1,2,2;4.5;4.5
86,27,1,2,2;5;5
86,28,1,1.6,1.6;3;3
86,29,1,0.5,0.5;3.5;3.5
86,30,1,0.7,0.7;2;2
86,31,1,1.3,1.3;2.5;5
86,32,1,2.5,2.5;4.6;4.6
86,33,1,4,4;7;7
86,34,1,1.7,1.7;6.5;6.5
86,35,1,1.8,1.8;7;7
86,36,1,2,2;5;5
86,37,1,7,7;9;9
86,38,1,1,1;4;4
86,39,1,0.5,0.5;0.9;0.9
86,40,1,1.2,1.2;7.2;7.2
86,41,1,2.5,2.5;6;6
86,42,1,2.5,2.5;6;6
86,43,1,2,2;5;5
86,44,1,2,2;5;5
86,45,1,1.5,1.5;2.5;2.5
86,46,1,1.3,1.3;3.2;3.2
86,47,1,2.5,2.5;3.5;3.5
86,48,1,1.8,1.8;5.5;7.5
86,49,1,1.3,1.3;6;6
86,50,1,2.7,2.7;8.2;8.2
86,51,1,1.7,1.7;4.5;4.5
86,52,1,1,1;2.5;2.5
86,53,1,2,2;7;7
86,54,1,2,2;7;7
86,55,1,2,2;4;4
86,56,1,0.6,0.6;1.6;1.6
86,57,1,1.5,1.5;3.5;3.5
86,58,1,1.5,1.5;5.8;5.8
86,59,1,1.8,1.8;5;5
86,60,1,0.2,0.2;0.4;0.4
86,61,1,2,2;4;4
86,62,1,1.5,1.5;4.5;4.5
86,63,1,1.7,1.7;2.8;2.8
86,64,1,1.8,1.8;3.5;3.5
86,65,1,2,2;8;8
86,66,1,2,2;4.5;4.5
86,67,1,1.7,1.7;6;6
86,68,1,1.7,1.7;6;6
86,69,1,1.7,1.7;6;6
86,70,1,1.7,1.7;6;6
86,71,1,5,5;10;10
86,72,1,4,4;8;8
86,73,1,3.5,3.5;11;11
86,74,1,4,4;6;6
86,75,1,3,3;8;8
86,76,1,0.9,0.9;1.8;1.8
86,77,1,1,1;1.8;1.8
86,78,1,0.5,0.5;2.3;2.3
86,79,1,3.8,3.8;6;6
86,80,1,0.3,0.3;1.5;1.5
86,81,1,0.6,0.6;1.6;1.6
86,82,1,0.4,0.4;1.8;1.8
86,83,1,0.5,0.5;2.5;2.5
86,84,1,1,1;8;8
86,85,1,1,1;7.5;7.5
86,86,1,2.5,2.5;3.5;3.5
86,87,1,3,3;7;7
86,88,1,1.3,1.3;5.5;8
86,89,1,2.2,2.2;4.5;4.5
86,90,1,3,3;11.5;11.5
86,91,1,1.5,1.5;9;9
86,92,1,1.5,1.5;5.5;5.5
86,93,1,3.5,3.5;9;9
86,94,1,1.4,1.4;2.5;2.5
86,95,1,2,2;5.2;5.2
86,96,1,0.6,0.6;1.8;1.8
86,97,1,1,1;6;6
86,98,1,0.9,0.9;3.5;3.5
86,99,1,3,3;5.5;5.5
86,100,1,0.9,0.9;2;2
86,101,1,0.8,0.8;1.5;1.5
86,102,1,1,1;4.9;4.9
86,103,1,4,4;5.2;5.2
86,104,1,2.8,2.8;5.5;9.5
86,105,1,3,3;8;8
86,106,1,2.3,2.3;8.5;8.5
86,107,1,3,3;7;7
86,108,1,0.4,0.5;2;2.2
86,109,1,3,3;7;7
86,110,1,2.5,2.5;6;6
86,111,1,2,2;4;4
86,112,1,2,2;8.5;8.5
86,113,1,2.8,2.8;6;6
86,114,1,1.2,2;3.5;3.5
86,115,1,1,1;3;3
86,116,1,2,2;8.5;8.5
86,117,1,5,5;7.5;10
86,118,1,0.9,1.4;3;3
86,119,1,4,4;12;12
86,120,1,2.5,2.5;5.5;5.5
86,121,1,4.8,4.8;6.5;6.5
86,122,1,0.2,0.3;1.6;1.6
86,123,1,1.2,1.2;2.2;2.2
86,124,1,5,5;9;9
86,125,1,0.5,0.5;2;2
86,126,1,0.5,0.5;1;1
86,127,1,2.2,2.2;5;5
86,128,1,2.5,2.5;6.5;6.5
86,129,1,0.4,0.4;1;1.2
86,130,1,1,1;4;4
86,131,1,1,1;2.7;2.7
86,132,1,1.5,1.5;10;10
86,133,1,4.5,4.5;5.8;5.8
86,134,1,0.5,0.5;3;3
86,135,1,1.5,1.5;7.5;7.5
86,136,1,1.4,1.4;3;3
86,137,1,0.6,0.6;2.5;2.5
86,138,1,1.8,1.8;4.2;4.2
86,139,1,0.7,0.7;4.5;4.5
86,140,1,1,1;2.5;2.5
86,141,1,1.7,1.7;5;5
86,142,1,1,1;5;5
86,143,1,1.5,1.5;4.7;4.7
86,144,1,3,3;5;5
86,145,1,0.5,0.5;1.1;1.1
86,146,1,1.3,1.3;3;3
86,147,1,4,4;8.3;8.3
86,148,1,1.3,1.3;7.5;7.5
86,149,1,0.7,0.7;1.8;1.8
86,150,1,0.8,0.8;2;2
86,151,1,0.6,0.6;1.2;1.2
86,152,1,0.5,0.5;2;2
86,153,1,0.2,0.2;1.1;1.1
86,154,1,1.2,1.2;2.3;2.3
86,155,1,1.8,1.8;2.9;2.9
86,156,1,0.3,0.3;1.5;1.5
86,157,1,4,4;9;9
86,158,1,2,2;4.5;4.5
86,159,1,0.7,0.7;1.1;1.1
