Character ID,Entity ID,Min Value,Max Value,Other Values
28,38,1,3.5,3.5;4;4
28,39,1,4,4;5;5
28,40,1,2,2;3;5
28,41,1,2,2;8;8
28,42,1,2,2;3.5;3.5
28,43,1,3.5,3.5;4;4
28,44,1,2,2;4;4
28,45,1,3.5,3.5;4;4
28,46,1,2,2;3.5;3.5
28,47,1,2.5,2.5;3;3
28,48,1,1.9,2.5;3;3
28,49,1,4.5,4.5;5.5;5.5
28,50,1,8.5,8.5;9.5;9.5
28,51,1,10,10;16;16
28,52,1,6,6;10;10
28,53,1,9,9;13;13
28,54,1,4.5,4.5;6;6
28,55,1,5,5;6;6
28,56,1,3,3;4.5;4.5
28,57,1,3,3;3.5;3.5
28,58,1,3.5,3.5;4;4
28,59,1,3.5,3.5;4;4
28,61,1,3,3;4;4
28,62,1,1,1;4;4
28,63,1,1,1;2;2
28,64,1,3.5,3.5;4.5;4.5
28,65,1,0.5,0.5;1;1
28,66,1,2,2;2.5;2.5
28,67,1,2.5,2.5;3;3
28,68,1,1.5,1.5;2;2
28,69,1,1,1;1.5;1.5
28,70,1,1.5,1.5;2.5;2.5
28,71,1,2,2;3;3
28,72,1,2,2;2.5;2.5
28,73,1,2,2;3;3
28,74,1,2,2;3;3
28,75,1,1,1;2;2
28,76,1,0.5,0.5;1;1
28,77,1,2.5,2.5;4;4
28,78,1,4,4;6.5;6.5
28,79,1,2,2;3.5;3.5
28,80,1,1.5,1.5;2.5;2.5
28,81,1,1.5,1.5;2.5;2.5
28,82,1,1.5,1.5;2;2
28,83,1,1.5,1.5;4;4
28,84,1,3,3;3.5;3.5
28,85,1,1.5,1.5;2.5;2.5
28,86,1,2,2;3.5;3.5
28,87,1,1,1;3.5;3.5
28,88,1,2.5,2.5;3.5;3.5
28,89,1,2,2;2.5;2.5
28,90,1,3.5,3.5;4;4
28,91,1,3,3;4.5;4.5
28,92,1,3,3;5;5
28,93,1,3,3;4;4
28,94,1,2.5,2.5;3.5;3.5
28,95,1,1,1;2;2
28,96,1,4,4;5;5
28,97,1,3,3;3.5;3.5
28,98,1,1.5,1.5;2.5;2.5
28,99,1,3.5,3.5;4;4
28,100,1,1.5,1.5;3;3
28,101,1,7,7;11;11
28,102,1,2,2;2.5;2.5
28,103,1,1,1;1.5;1.5
28,104,1,2,2;4.5;4.5
28,105,1,1.5,1.5;2;2
28,106,1,1,1;8;8
28,107,1,1,1;4;4
28,108,1,2,2;8;8
28,109,1,3.5,3.5;5;5
28,110,1,2,2;7;7
28,111,1,2,2;4;4
28,112,1,1,1;4;4
28,113,1,1,1;8;8
28,114,1,2.5,2.5;5;5
28,115,1,1,1;8;8
28,116,1,1,1;5.5;5.5
28,117,1,5,5;5.5;5.5
28,118,1,1,1;2;2
28,119,1,0.5,0.5;1.5;1.5
28,120,1,1,1;2;2
28,121,1,1.5,1.5;2;2
28,122,1,3,3;4;4
28,123,1,1.5,1.5;3;3
28,124,1,1.5,1.5;3;3
28,125,1,1,1;2;2
28,126,1,1,1;2;2
28,127,1,1,1;1.5;1.5
28,128,1,2.5,2.5;3.5;3.5
28,129,1,1,1;2;2
28,130,1,1.5,1.5;2;2
28,131,1,1.5,1.5;2;2
28,132,1,1.5,1.5;2.5;2.5
28,133,1,1,1;1.5;1.5
28,134,1,2.5,2.5;3.5;3.5
28,135,1,1.5,1.5;2.5;2.5
28,136,1,0.5,0.5;1;1
28,137,1,1.5,1.5;2;2
28,138,1,0.5,0.5;1.5;1.5
28,139,1,1,1;2;2
28,140,1,1,1;2;2
28,141,1,1.5,1.5;2;2
28,142,1,5,5;6;6
28,143,1,5,5;7;7
28,144,1,4,4;5.5;5.5
28,145,1,3,3;6;6
28,146,1,7,7;9;9
28,147,1,8,8;11;11
28,148,1,6,6;7;7
28,149,1,2.5,2.5;4.5;4.5
28,150,1,4.5,4.5;5;5
28,151,1,3.5,3.5;4.5;4.5
28,152,1,3.5,3.5;6.5;6.5
28,153,1,5,5;7;7
28,154,1,5,5;6;6
28,155,1,4.5,4.5;5;5
28,156,1,5,5;7.5;7.5
28,157,1,6,6;7;7
28,158,1,4,4;5;5
28,159,1,4,4;5.5;5.5
28,160,1,4,4;6;6
28,161,1,4,4;5;5
28,162,1,3,3;4.5;4.5
28,163,1,3.5,3.5;5;5
28,164,1,4.5,4.5;7;7
28,165,1,3,3;5;5
28,166,1,2.5,2.5;4.5;4.5
28,167,1,3,3;3.8;3.8
28,168,1,3.7,3.7;6;6
28,169,1,3.5,3.5;4.5;4.5
28,170,1,5,5;22;22
28,171,1,2.5,2.5;10;10
28,172,1,3.4,3.4;10;10
28,173,1,3,3;4;4
28,174,1,2,2;3.5;3.5
28,175,1,2.5,2.5;4;4
28,176,1,3.5,3.5;4.5;4.5
28,177,1,3.5,3.5;4;4
28,178,1,4,4;5;5
28,179,1,3,3;4;4
28,180,1,2,2;5.5;5.5
28,181,1,7,7;9;9
28,182,1,7,7;10;10
28,183,1,3,3;4;4
28,184,1,4,4;5;5
28,185,1,6,6;9;9
28,186,1,4,4;5;5
28,187,1,5,5;8;8
28,188,1,4,4;5;5
28,189,1,5,5;7;7
28,190,1,4,4;8.5;8.5
28,191,1,8,8;11;11
28,192,1,13,13;16;16
28,193,1,2,2;3.5;3.5
28,194,1,4,4;7;7
28,195,1,2,2;4.5;4.5
28,196,1,2.5,2.5;4;4
28,197,1,7,7;8;8
28,198,1,2.5,2.5;4;5
28,199,1,4,4;5;5
28,200,1,3.5,3.5;5.5;5.5
28,201,1,4.5,4.5;6;6
28,202,1,1.5,1.5;2.5;2.5
28,203,1,2,2;3;3
28,204,1,3.5,3.5;4;4
28,205,1,7,7;9;9
28,206,1,3.5,3.5;4;4
29,1,1,6,6;6;6
29,2,1,6,6;6;6
29,3,1,6,6;6;6
29,4,1,,0;0;0
29,5,1,,0;0;0
29,6,1,,0;0;0
29,7,1,,0;0;0
29,8,1,,0;0;0
29,9,1,,0;0;0
29,10,1,,0;0;0
29,11,1,,0;0;0
29,12,1,,0;0;0
29,13,1,,0;0;0
29,14,1,,0;0;0
29,15,1,,0;0;0
29,16,1,,0;0;0
29,17,1,,0;0;0
29,18,1,,0;0;0
29,19,1,,0;0;0
29,20,1,,0;0;0
29,21,1,,0;0;0
29,22,1,,0;0;0
29,23,1,,0;0;0
29,24,1,,0;0;0
29,25,1,,0;0;0
29,26,1,,0;0;0
29,27,1,,0;0;0
29,28,1,,0;0;0
29,29,1,,0;0;0
29,30,1,,0;0;0
29,31,1,,0;0;0
29,32,1,,0;0;0
29,33,1,,0;0;0
29,34,1,,0;0;0
29,35,1,,0;0;0
29,36,1,,0;0;0
29,37,1,,0;0;0
29,38,1,,0;0;0
29,39,1,,0;0;0
29,40,1,,0;0;0
29,41,1,,0;0;0
29,42,1,,0;0;0
29,43,1,,0;0;0
29,44,1,,0;0;0
29,45,1,,0;0;0
29,46,1,,0;0;0
29,47,1,,0;0;0
29,48,1,,0;0;0
29,49,1,,0;0;0
29,50,1,6,6;6;6
29,51,1,6,6;6;6
29,52,1,,0;0;0
29,53,1,,0;0;0
29,54,1,6,6;6;6
29,55,1,,0;0;0
29,56,1,,0;0;0
29,57,1,,0;0;0
29,58,1,,0;0;0
29,59,1,,0;0;0
29,60,1,4,4;5;5
29,61,1,,0;0;0
29,62,1,,0;0;0
29,63,1,,0;0;0
29,64,1,,0;0;0
29,65,1,,0;0;0
29,66,1,,0;0;0
29,67,1,,0;0;0
29,68,1,,0;0;0
29,69,1,,0;0;0
29,70,1,,0;0;0
29,71,1,,0;0;0
29,72,1,,0;0;0
29,73,1,,0;0;0
29,74,1,,0;0;0
29,75,1,,0;0;0
29,76,1,,0;2;2
29,77,1,,0;0;0
29,78,1,,0;0;0
29,79,1,,0;0;0
29,80,1,,0;0;0
29,81,1,,0;0;0
29,82,1,,0;0;0
29,83,1,,0;0;0
29,84,1,,0;0;0
29,85,1,,0;0;0
29,86,1,,0;0;0
29,87,1,,0;0;0
29,88,1,,0;0;0
29,89,1,,0;0;0
29,90,1,,0;0;0
29,91,1,6,6;9;9
29,92,1,,0;0;0
29,93,1,5,5;6;6
29,94,1,,0;0;0
29,95,1,5,5;7;7
29,96,1,2,2;7;7
29,97,1,7,7;10;10
29,98,1,4,4;6;6
29,99,1,6,6;8;8
29,100,1,,0;6;6
29,101,1,8,8;10;10
29,102,1,,0;0;0
29,103,1,,0;0;0
29,104,1,,0;0;0
29,105,1,,0;0;0
29,106,1,,0;0;0
29,107,1,,0;0;0
29,108,1,,0;0;0
29,109,1,,0;0;0
29,110,1,,0;0;0
29,111,1,,0;0;0
29,112,1,,0;0;0
29,113,1,,0;0;0
29,114,1,,0;0;0
29,115,1,,0;0;0
29,116,1,,0;0;0
29,117,1,2,2;3;3
29,118,1,,0;0;0
29,119,1,,0;0;0
29,120,1,,0;0;0
29,121,1,,0;0;0
29,122,1,,0;0;0
29,123,1,,0;0;0
29,124,1,,0;0;0
29,125,1,,0;0;0
29,126,1,,0;0;0
29,127,1,,0;0;0
29,128,1,,0;0;0
29,129,1,,0;0;0
29,130,1,,0;0;0
29,131,1,,0;0;0
29,132,1,,0;0;0
29,133,1,,0;0;0
29,134,1,,0;0;0
29,135,1,,0;0;0
29,136,1,,0;0;0
29,137,1,,0;0;0
29,138,1,,0;0;0
29,139,1,,0;0;0
29,140,1,,0;0;0
29,141,1,,0;0;0
29,142,1,6,6;6;6
29,143,1,6,6;6;6
29,144,1,6,6;6;6
29,145,1,6,6;6;6
29,146,1,5,5;6;6
29,147,1,3,3;3;3
29,148,1,6,6;6;6
29,149,1,6,6;8;8
29,150,1,6,6;6;6
29,151,1,6,6;6;6
29,152,1,6,6;6;6
29,153,1,5,5;6;6
29,154,1,6,6;6;6
29,155,1,5,5;6;6
29,156,1,6,6;6;6
29,157,1,6,6;6;6
29,158,1,6,6;6;6
29,159,1,6,6;6;6
29,160,1,6,6;6;6
29,161,1,,0;0;0
29,162,1,,0;0;0
29,163,1,,0;0;0
29,164,1,,0;0;0
29,165,1,,0;0;0
29,166,1,,0;0;0
29,167,1,,0;0;0
29,168,1,,0;0;0
29,169,1,,0;0;0
29,170,1,4,4;10;10
29,171,1,4,4;10;10
29,172,1,4,4;10;10
29,173,1,,0;6;6
29,174,1,6,6;6;6
29,175,1,,0;0;0
29,176,1,4,4;6;6
29,177,1,5,5;6;6
29,178,1,5,5;6;6
29,179,1,2,2;9;9
29,180,1,5,5;6;6
29,181,1,,0;0;0
29,182,1,,0;3;3
29,183,1,6,6;6;6
29,184,1,,0;0;0
29,185,1,6,6;6;6
29,186,1,,0;0;0
29,187,1,,0;0;0
29,188,1,,0;0;0
29,189,1,2,2;6;6
29,190,1,,0;0;0
29,191,1,6,6;6;6
29,192,1,6,6;6;6
29,193,1,2,2;6;6
29,194,1,,0;5;5
29,195,1,6,6;6;6
29,196,1,6,6;6;6
29,197,1,,0;0;0
29,198,1,,0;0;0
29,199,1,,0;0;0
29,200,1,,0;0;0
29,201,1,6,6;6;6
29,202,1,6,6;6;6
29,203,1,6,6;6;6
29,204,1,2,2;4;4
29,205,1,3,3;3;3
29,206,1,3,3;6;6
30,1,1,3.5,3.5;4;4
30,2,1,3,3;4;4
30,3,1,3,3;4;4
30,4,1,4,4;6;6
30,5,1,2,2;3;3
30,6,1,3,3;5;5
30,7,1,4.5,4.5;5;5
30,8,1,4.5,4.5;5.5;5.5
30,9,1,4.5,4.5;5.5;5.5
30,10,1,3.5,3.5;4;4
30,11,1,4,4;5;5
30,12,1,3.3,3.3;4;4
30,13,1,2,2;3.3;3.3
30,14,1,3.5,3.5;4;4
30,15,1,3,3;4.5;4.5
30,16,1,2,2;3;3
30,17,1,1.8,1.8;2.4;2.4
30,18,1,2.5,2.5;4;4
30,19,1,3,3;4;4
30,20,1,2.8,2.8;4;4
30,21,1,3.5,3.5;4.5;4.5
30,22,1,4,4;5;5
30,23,1,3.5,3.5;4;4
30,24,1,3.5,3.5;4.5;4.5
30,25,1,2.5,2.5;3.5;3.5
30,26,1,5,5;7.5;7.5
30,27,1,2,2;3;3
30,28,1,2.7,2.7;4.5;4.5
30,29,1,3.5,3.5;6;6
30,30,1,3.2,3.2;4.5;4.5
30,31,1,2.4,2.4;3.3;3.3
30,32,1,1.8,1.8;3.3;3.3
30,33,1,2.2,2.2;4.5;4.5
30,34,1,5,5;7;7
30,35,1,4,4;6.5;6.5
30,36,1,3.5,3.5;5;5
30,37,1,4.5,4.5;7;7
30,38,1,4.7,4.7;6;6
30,39,1,4.5,4.5;5.5;5.5
30,40,1,3,3;4;4
30,41,1,3,3;3.5;3.5
30,42,1,2,2;3;3
30,43,1,4.5,4.5;8;8
30,44,1,3,3;4;4
30,45,1,2.5,2.5;3;3
30,46,1,3,3;3.7;3.7
30,47,1,2.2,2.2;4;4
30,48,1,3,3;5.5;5.5
30,49,1,6,6;7;7
30,50,1,2.5,2.5;4;4
30,51,1,3.5,3.5;5;5
30,52,1,3.5,3.5;5;5
30,53,1,4.5,4.5;8;8
30,54,1,1,1;2;2
30,55,1,3,3;4.5;4.5
30,56,1,2.7,2.7;4;4
30,57,1,2.5,2.5;3;3
30,58,1,1.7,1.7;2;2
30,59,1,2,2;2.5;2.5
30,60,1,6,6;8;8
30,61,1,1,1;1.5;1.5
30,62,1,1,1;1.5;1.5
30,63,1,0.3,0.3;1;1
30,64,1,1,1;2;2
30,65,1,0.5,0.5;1;1
30,66,1,1,1;1.5;1.5
30,67,1,1,1;2;2
30,68,1,0.5,0.5;1;1
30,69,1,0.2,0.2;1;1
30,70,1,0.8,0.8;1.2;1.2
30,71,1,1.5,1.5;2;2
30,72,1,1,1;1.5;1.5
30,73,1,1.5,1.5;2.2;2.2
30,74,1,0.7,0.7;1.5;1.5
30,75,1,0.7,0.7;1;1
30,76,1,0.5,0.5;1;1
30,77,1,1.8,1.8;2.2;2.2
30,78,1,2.5,2.5;3;3
30,79,1,0.5,0.5;1;1
30,80,1,1,1;1.5;1.5
30,81,1,0.8,0.8;1;1
30,82,1,0.8,0.8;1.5;1.5
30,83,1,1.3,1.3;3.2;3.2
30,84,1,1,1;2;2
30,85,1,0.8,0.8;1.5;1.5
30,86,1,1,1;1.5;1.5
30,87,1,0.6,0.6;1;1
30,88,1,1.2,1.2;1.7;1.7
30,89,1,0.6,0.6;0.8;0.8
30,90,1,1.5,1.5;2;2
30,91,1,1,1;1.7;1.7
30,92,1,1.2,1.2;1.7;1.7
30,93,1,1,1;1.5;1.5
30,94,1,1,1;1.7;1.7
30,95,1,0.7,0.7;1.3;1.3
30,96,1,1,1;2;2
30,97,1,1,1;1.5;1.5
30,98,1,0.9,0.9;1.5;1.5
30,99,1,1,1;2;2
30,100,1,0.7,0.7;1.1;1.1
30,101,1,2,2;3;3
30,102,1,0.5,0.5;1.5;1.5
30,103,1,0.5,0.5;1;1
30,104,1,0.5,0.5;1.5;1.5
30,105,1,0.5,0.5;1;1
30,106,1,1.4,1.4;2;2
30,107,1,2.5,2.5;3;3
30,108,1,5,5;6;6
30,109,1,3,3;4.5;4.5
30,110,1,1.4,1.4;2;2
30,111,1,2.5,2.5;3.5;3.5
30,112,1,1.5,1.5;2.5;2.5
30,113,1,1.5,1.5;2;2
30,114,1,2.5,2.5;4;4
30,115,1,4,4;4.5;4.5
30,116,1,2,2;2.6;2.6
30,117,1,3,3;3.5;3.5
30,118,1,0.8,0.8;1.5;1.5
30,119,1,0.3,0.3;0.8;0.8
30,120,1,0.5,0.5;1;1
30,121,1,0.3,0.3;1;1
30,122,1,1.5,1.5;2;2
30,123,1,1.2,1.2;2;2
30,124,1,1.2,1.2;2;2
30,125,1,0.5,0.5;1;1
30,126,1,0.6,0.6;1.5;1.5
30,127,1,0.5,0.5;1;1
30,128,1,0.5,0.5;1;1
30,129,1,0.5,0.5;1;1
30,130,1,0.5,0.5;1;1
30,131,1,0.6,0.6;1.4;1.4
30,132,1,0.7,0.7;1.5;1.5
30,133,1,0.5,0.5;1;1
30,134,1,1,1;2;2
30,135,1,0.5,0.5;1.5;1.5
30,136,1,0.3,0.3;0.8;0.8
30,137,1,0.5,0.5;1;1
30,138,1,0.5,0.5;1.3;1.3
30,139,1,0.5,0.5;1;1
30,140,1,0.3,0.3;0.8;0.8
30,141,1,0.5,0.5;1;1
30,142,1,2,2;3;3
30,143,1,3,3;5;5
30,144,1,2.5,2.5;3.5;3.5
30,145,1,2,2;3;3
30,146,1,2.5,2.5;4;4
30,147,1,4,4;5;5
30,148,1,3,3;4;4
30,149,1,2.5,2.5;3.5;3.5
30,150,1,3,3;4;4
30,151,1,2,2;3.5;3.5
30,152,1,2.5,2.5;4;4
30,153,1,2.5,2.5;3.5;3.5
30,154,1,2.5,2.5;3.5;3.5
30,155,1,2,2;3;3
30,156,1,3,3;4;4
30,157,1,2.5,2.5;4;4
30,158,1,2,2;3;3
30,159,1,3,3;4;4
30,160,1,2,2;3;3
30,161,1,1.5,1.5;2.2;2.2
30,162,1,1.8,1.8;2.5;2.5
30,163,1,1.8,1.8;2.3;2.3
30,164,1,2.5,2.5;3.6;3.6
30,165,1,2.3,2.3;3;3
30,166,1,1.8,1.8;3;3
30,167,1,1.7,1.7;2;2
30,168,1,2.2,2.2;4;4
30,169,1,1.8,1.8;2.6;2.6
30,170,1,1.5,1.5;2.5;2.5
30,171,1,1.5,1.5;3;3
30,172,1,1,1;2;2
30,173,1,1.5,1.5;2.5;2.5
30,174,1,1,1;1.5;1.5
30,175,1,1,1;1.5;1.5
30,176,1,1.5,1.5;2.5;2.5
30,177,1,1.5,1.5;2.5;2.5
30,178,1,2.5,2.5;3.5;3.5
30,179,1,2,2;2.5;2.5
30,180,1,1,1;1.5;1.5
30,181,1,1,1;1.5;1.5
30,182,1,1,1;1.5;1.5
30,183,1,1,1;2;2
30,184,1,1.5,1.5;2;2
30,185,1,1.5,1.5;2.5;2.5
30,186,1,1,1;2;2
30,187,1,1,1;2;2
30,188,1,1,1;1.5;1.5
30,189,1,1.5,1.5;2;2
30,190,1,1,1;2;2
30,191,1,3,3;3.5;3.5
30,192,1,4,4;5;5
30,193,1,0.5,0.5;1.5;1.5
30,194,1,1.5,1.5;2;2
30,195,1,0.5,0.5;1;1
30,196,1,1,1;1.8;1.8
30,197,1,1.5,1.5;2;2
30,198,1,1,1;1.5;1.5
30,199,1,1.8,1.8;2.5;2.5
30,200,1,0.5,0.5;1.5;1.5
30,202,1,0.5,0.5;1.5;1.5
30,203,1,1,1;1.5;1.5
30,204,1,1.5,1.5;2.5;2.5
30,205,1,1.5,1.5;2.5;2.5
30,206,1,2,2;2.5;2.5
